# polynomial fit to KMOS YJ resolutions
# measured from the arc frame 2013-03-30T12:21:57.7293
# input wavelength (x) has to be in microns such that:
# resolution = p0 + p1*x + p2*x^2 + p3*x^3 + p4*x^4   
# ----------------------------------------------------
# IFU  p0  p1  p2  p3  p4   p5
 1	   233215.31	  -823067.87	   1086425.3	  -630770.00	   136666.31	   0.0000000
 2	  -1332189.8	   4485533.1	  -5655410.2	   3170510.1	  -666343.11	   0.0000000
 3	  -2455575.0	   8317357.5	  -10551223.	   5947890.9	  -1256642.2	   0.0000000
 4	  -2188989.7	   7430741.1	  -9454367.9	   5349023.5	  -1134769.3	   0.0000000
 5	  -1753526.2	   5924646.8	  -7506788.5	   4232614.3	  -895335.31	   0.0000000
 6	  -1398336.7	   4709818.1	  -5944036.9	   3337114.9	  -702625.60	   0.0000000
 7	  -896900.60	   3022165.2	  -3816196.1	   2145612.0	  -452600.80	   0.0000000
 8	  -113346.82	   352141.71	  -403268.55	   205808.41	  -38993.055	   0.0000000
 9	  -763196.41	   2630828.9	  -3394278.4	   1947376.4	  -418311.33	   0.0000000
10	  -1171390.6	   4007206.4	  -5134676.4	   2926037.2	  -624890.07	   0.0000000
11	  -2057726.3	   7011191.4	  -8946290.3	   5072477.0	  -1077617.5	   0.0000000
12	  -1943512.9	   6648064.2	  -8515892.4	   4847758.1	  -1034213.1	   0.0000000
13	  -2163791.9	   7386967.3	  -9447354.0	   5371024.5	  -1144856.5	   0.0000000
14	  -1487126.2	   5007818.0	  -6311993.4	   3537032.6	  -743421.18	   0.0000000
15	  -939644.16	   3165861.8	  -3987011.3	   2232127.6	  -468695.53	   0.0000000
16	  -658579.50	   2217062.7	  -2777257.3	   1541325.4	  -319686.96	   0.0000000
17	  -182927.37	   688698.17	  -939370.64	   557623.17	  -121176.39	   0.0000000
18	   455960.02	  -1538994.2	   1958577.1	  -1109414.1	   236639.06	   0.0000000
19	  -1753218.4	   5956517.5	  -7556111.1	   4245647.5	  -890808.02	   0.0000000
20	  -1954502.0	   6643280.7	  -8432559.1	   4741747.8	  -995966.46	   0.0000000
21	  -2177878.8	   7398284.5	  -9387482.1	   5277254.2	  -1108320.7	   0.0000000
22	  -995595.38	   3394002.5	  -4312047.0	   2424655.8	  -508609.42	   0.0000000
23	  -94110.078	   337325.90	  -432605.87	   240934.16	  -48747.360	   0.0000000
24	   242643.08	  -781653.47	   967108.07	  -539359.55	   114615.85	   0.0000000
