# polynomial fit to KMOS YJ resolutions
# measured from the arc frame 2014-01-10T10:47:49.2089
# input wavelength (x) has to be in microns such that:
# resolution = p0 + p1*x + p2*x^2 + p3*x^3 + p4*x^4   
# ----------------------------------------------------
# IFU  p0  p1  p2  p3  p4   p5
 1	   549368.15	  -1857519.2	   2348798.4	  -1311455.1	   273405.47	   0.0000000
 2	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000
 3	  -2369970.0	   8090208.7	  -10344875.	   5878415.4	  -1251950.0	   0.0000000
 4	  -869996.70	   3110153.9	  -4164493.7	   2479508.6	  -552858.62	   0.0000000
 5	  -1967952.7	   6756963.1	  -8695889.4	   4975189.2	  -1066755.5	   0.0000000
 6	  -1481932.9	   5000282.3	  -6327485.4	   3564195.0	  -753397.53	   0.0000000
 7	  -592916.13	   2005678.7	  -2550922.8	   1450243.6	  -310187.34	   0.0000000
 8	   15832.128	  -45408.623	   43529.007	  -10667.947	  -1161.7411	   0.0000000
 9	  -1352046.8	   4677496.1	  -6053239.1	   3477215.8	  -747166.59	   0.0000000
10	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000
11	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000
12	  -2810182.6	   9662976.5	  -12440964.	   7113271.4	  -1523254.5	   0.0000000
13	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000
14	  -1293993.8	   4395954.7	  -5592981.6	   3165789.5	  -672474.15	   0.0000000
15	  -916237.77	   3138527.9	  -4019239.2	   2287778.5	  -488241.49	   0.0000000
16	  -77670.916	   320372.77	  -465045.00	   293565.86	  -68200.180	   0.0000000
17	  -921017.28	   3226917.8	  -4225059.5	   2455778.2	  -533947.05	   0.0000000
18	   159073.39	  -493252.97	   571235.15	  -287445.88	   53322.407	   0.0000000
19	  -1324762.2	   4508421.7	  -5738992.0	   3244414.8	  -686658.74	   0.0000000
20	  -617210.62	   2192288.4	  -2903903.2	   1706237.3	  -374532.69	   0.0000000
21	  -949483.07	   3267211.6	  -4202696.8	   2400778.6	  -513223.54	   0.0000000
22	  -438247.43	   1448896.9	  -1791785.6	   988718.02	  -205008.39	   0.0000000
23	  -1222138.3	   4120305.6	  -5199882.5	   2917934.9	  -613906.88	   0.0000000
24	  -176524.38	   437018.25	  -359033.37	   104682.73	  -3918.5555	   0.0000000
