# polynomial fit to KMOS K resolutions
# measured from the arc frame 2014-04-21T11:42:21.7930
# input wavelength (x) has to be in microns such that:
# resolution = p0 + p1*x + p2*x^2 + p3*x^3 + p4*x^4   
# ----------------------------------------------------
# IFU  p0  p1  p2  p3  p4   p5
 1	   956659.73	  -1843335.7	   1320843.1	  -416538.69	   48897.348	   0.0000000
 2	  -789912.19	   1404716.8	  -937570.72	   279565.57	  -31372.824	   0.0000000
 3	  -1744689.9	   3219538.5	  -2226285.1	   684851.46	  -79007.937	   0.0000000
 4	  -2627085.6	   4848014.3	  -3353797.1	   1031932.2	  -119079.53	   0.0000000
 5	  -1533227.5	   2773226.8	  -1881192.7	   568367.55	  -64470.334	   0.0000000
 6	  -768593.31	   1364858.9	  -908738.82	   270086.11	  -30188.287	   0.0000000
 7	  -56687.477	   46267.413	   6618.4613	  -12210.310	   2443.0918	   0.0000000
 8	   695395.35	  -1330261.6	   949932.98	  -299242.46	   35172.383	   0.0000000
 9	   82744.321	  -218578.84	   189026.94	  -66785.080	   8477.2339	   0.0000000
10	  -673107.75	   1134960.3	  -717630.60	   202720.42	  -21541.382	   0.0000000
11	  -917051.81	   1612384.5	  -1065732.9	   314992.39	  -35070.339	   0.0000000
12	  -4139537.0	   7546511.2	  -5156079.8	   1565842.0	  -178262.65	   0.0000000
13	  -4130606.8	   7532467.2	  -5149219.9	   1565032.3	  -178376.78	   0.0000000
14	  -2214908.9	   4020433.5	  -2738739.8	   831127.15	  -94765.803	   0.0000000
15	  -1259571.9	   2247412.1	  -1503746.8	   448646.56	  -50350.397	   0.0000000
16	  -476390.88	   793718.20	  -491447.87	   135134.70	  -13919.000	   0.0000000
17	   734324.81	  -1363029.5	   947379.94	  -291296.98	   33509.973	   0.0000000
18	   1798011.1	  -3257640.5	   2211653.6	  -665786.59	   75047.219	   0.0000000
19	  -1920071.0	   3432102.9	  -2294021.1	   680546.66	  -75542.865	   0.0000000
20	  -3735158.6	   6702849.5	  -4499754.1	   1340406.4	  -149440.94	   0.0000000
21	  -3621348.7	   6500839.5	  -4364358.4	   1299846.8	  -144870.78	   0.0000000
22	  -1708968.6	   3008511.3	  -1976739.3	   575722.77	  -62689.759	   0.0000000
23	  -344589.02	   522414.49	  -280871.23	   62604.728	  -4606.6156	   0.0000000
24	   236551.93	  -638137.05	   576906.03	  -215830.68	   28918.915	   0.0000000
